amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud,BalanceDiff
3332.07,0.0,0.0,0.0,0.0,0,0.0
423387.49,0.0,0.0,7669489.33,8092876.82,0,-423387.4900000002
6531.47,0.0,0.0,0.0,0.0,0,0.0
10246.94,31279.0,21032.06,0.0,0.0,0,0.0
11227.3,0.0,0.0,0.0,0.0,0,0.0
5086.27,31859.0,26772.73,0.0,0.0,0,0.0
14447.11,0.0,0.0,0.0,0.0,0,0.0
504146.08,0.0,0.0,715444.99,1219591.07,0,-504146.0800000001
13418.0,3486874.75,3500292.75,106549.0,0.0,0,106549.0
120.61,0.0,0.0,0.0,0.0,0,0.0
170282.42,26.0,170308.42,136229.26,0.0,0,136229.26
293956.66,0.0,0.0,2714767.97,3008724.63,0,-293956.6599999997
153955.96,590468.32,436512.36,172664.81,454142.75,0,-281477.94
1186306.71,0.0,0.0,4583384.65,5769691.35,0,-1186306.6999999993
126099.81,5685.0,0.0,0.0,126099.81,0,-126099.81
176300.15,20506.0,0.0,9826722.92,10003023.07,0,-176300.15000000037
2144003.03,18631.0,0.0,0.0,2144003.03,0,-2144003.03
73295.17,51228.0,124523.17,1183003.11,1109707.93,0,73295.18000000017
3297.41,769133.0,765835.59,0.0,0.0,0,0.0
1570.63,0.0,0.0,0.0,0.0,0,0.0
4811.17,49515.0,44703.83,0.0,0.0,0,0.0
134057.77,0.0,0.0,2537180.57,2671238.34,0,-134057.77000000002
191389.5,5770470.53,5961860.03,1093649.42,902259.92,0,191389.49999999988
81154.49,35441.0,116595.49,0.0,0.0,0,0.0
175813.06,20529.0,0.0,6384903.96,6560717.02,0,-175813.0599999996
100849.75,31909.0,0.0,0.0,100849.75,0,-100849.75
524929.52,2478.0,0.0,101126.19,626055.71,0,-524929.52
161167.12,5154690.51,5315857.64,280172.04,119004.92,0,161167.12
52178.02,8234392.12,8286570.15,6243486.76,6191308.74,0,52178.01999999955
151134.79,0.0,0.0,4116483.84,4267618.62,0,-151134.78000000026
53204.11,6601347.47,6654551.58,1039747.86,986543.75,0,53204.109999999986
23405.37,0.0,0.0,326268.99,349674.36,0,-23405.369999999995
170753.46,4342506.26,4513259.72,182804.96,12051.5,0,170753.46
1450675.71,138671.0,0.0,0.0,1450675.71,0,-1450675.71
213452.63,164978.0,0.0,1748808.05,1962260.68,0,-213452.6299999999
8527.19,276850.0,268322.81,0.0,0.0,0,0.0
2635.25,0.0,0.0,0.0,0.0,0,0.0
7551.59,5209754.54,5217306.13,629427.25,621875.66,0,7551.589999999967
226743.52,1203.0,0.0,0.0,264808.3,0,-264808.3
14650.66,8782723.72,8797374.38,395567.6,380916.94,0,14650.659999999974
376112.24,14463254.09,14839366.32,4739799.41,4363687.18,0,376112.23000000045
3852.4,0.0,0.0,0.0,0.0,0,0.0
21062.45,0.0,0.0,0.0,0.0,0,0.0
9221.24,112808.0,103586.76,0.0,0.0,0,0.0
5474.94,50376.0,44901.06,0.0,0.0,0,0.0
8372.73,64.0,0.0,0.0,0.0,0,0.0
246795.47,0.0,0.0,5915974.67,5961698.36,0,-45723.69000000041
20992.41,0.0,0.0,0.0,0.0,0,0.0
517559.15,50188.0,0.0,474367.26,991926.41,0,-517559.15
235280.82,22310.0,0.0,0.0,235280.82,0,-235280.82
175906.57,3400609.92,3576516.49,376475.89,200569.32,0,175906.57
97157.02,51796.0,148953.02,7629.5,0.0,0,7629.5
11157.25,41968.14,30810.89,0.0,0.0,0,0.0
2657.78,0.0,0.0,0.0,0.0,0,0.0
57246.15,49589.0,0.0,196539.97,253786.12,0,-57246.149999999994
354.17,0.0,0.0,0.0,0.0,0,0.0
383548.79,606.0,384154.79,298868.04,0.0,0,298868.04
300615.52,0.0,0.0,540691.07,841306.59,0,-300615.52
279668.52,0.0,0.0,1629281.23,1908949.75,0,-279668.52
105497.67,0.0,0.0,1130152.6,1235650.28,0,-105497.67999999993
8584.54,11134.0,2549.46,0.0,0.0,0,0.0
1489.22,151816.85,150327.63,0.0,0.0,0,0.0
217533.52,0.0,0.0,676846.0,894379.52,0,-217533.52000000002
243577.33,60407.0,303984.33,37806.46,0.0,0,37806.46
382495.84,0.0,0.0,807403.02,1189898.86,0,-382495.8400000001
11090.13,466025.77,454935.65,0.0,0.0,0,0.0
5032.81,99391.0,94358.19,1191679.1,1196711.91,0,-5032.809999999823
914.04,104512.0,103597.96,0.0,0.0,0,0.0
120220.5,0.0,0.0,807498.7,927719.2,0,-120220.5
482.02,7381.0,6898.98,0.0,0.0,0,0.0
66729.72,21363386.5,21430116.22,459630.72,392901.0,0,66729.71999999997
280724.14,0.0,0.0,2160580.27,2441304.41,0,-280724.14000000013
7321.5,0.0,0.0,0.0,0.0,0,0.0
1715.68,82437.66,80721.98,0.0,0.0,0,0.0
151223.18,415667.24,566890.42,329349.97,178126.79,0,151223.17999999996
164620.93,21279.0,0.0,1197138.06,1361758.99,0,-164620.92999999993
81918.33,2900693.4,2982611.73,388397.15,306478.83,0,81918.32
108333.06,30952.0,0.0,1203662.04,1311995.1,0,-108333.06000000006
15579.57,20481.0,4901.43,2682927.94,2698507.52,0,-15579.580000000075
29447.76,10742.0,0.0,0.0,0.0,0,0.0
132033.33,0.0,0.0,455347.61,587380.94,0,-132033.32999999996
14154.1,12679.0,0.0,0.0,0.0,0,0.0
26497.1,5657.0,0.0,0.0,26497.1,0,-26497.1
11816.38,16006.06,4189.68,0.0,0.0,0,0.0
44567.14,4478320.43,4522887.57,244639.08,200071.94,0,44567.139999999985
122934.32,22450.0,145384.32,649873.89,526939.57,0,122934.32000000007
157259.73,0.0,0.0,313142.82,470402.54,0,-157259.71999999997
51653.99,0.0,0.0,116487.25,168141.24,0,-51653.98999999999
270638.9,0.0,0.0,2805113.41,3075752.31,0,-270638.8999999999
704592.48,0.0,0.0,2964922.48,3669514.96,0,-704592.48
16298.54,0.0,0.0,0.0,0.0,0,0.0
1146.59,0.0,0.0,0.0,0.0,0,0.0
4084.18,0.0,0.0,0.0,0.0,0,0.0
5035078.74,0.0,0.0,5827310.64,10862389.38,0,-5035078.740000001
3447.07,0.0,0.0,0.0,0.0,0,0.0
55383.76,0.0,0.0,743540.82,798924.58,0,-55383.76000000001
221199.4,205865.0,0.0,371044.69,592244.08,0,-221199.38999999996
339552.11,105163.0,0.0,0.0,339552.11,0,-339552.11
239081.26,9804017.48,10043098.74,10463661.3,10224580.04,0,239081.26000000164
170077.73,17755502.82,17925580.54,216638.81,46561.08,0,170077.72999999998
96275.71,452063.87,355788.16,539017.81,635293.53,0,-96275.71999999997
1206.04,0.0,0.0,0.0,0.0,0,0.0
156015.2,0.0,0.0,166856.08,322871.28,0,-156015.20000000004
203966.46,50597.0,254563.46,0.0,0.0,0,0.0
168324.75,107930.0,0.0,0.0,200633.92,0,-200633.92
72649.11,6406951.62,6479600.74,324993.64,252344.53,0,72649.11000000002
236292.0,0.0,0.0,1198856.98,1435148.98,0,-236292.0
134265.11,9833.0,144098.11,1189036.19,1054771.08,0,134265.10999999987
104450.2,0.0,0.0,492138.67,596588.88,0,-104450.21000000002
9276.8,0.0,0.0,0.0,0.0,0,0.0
350989.24,3664822.55,4015811.79,616496.76,265507.52,0,350989.24
769928.61,739629.0,0.0,980713.57,1917262.1,0,-936548.5300000001
34513.65,2079862.71,2114376.36,370713.67,336200.02,0,34513.649999999965
15479.59,112732.0,97252.41,0.0,0.0,0,0.0
212473.08,0.0,0.0,242018.41,454491.48,0,-212473.06999999998
260066.42,0.0,0.0,848898.83,1108965.25,0,-260066.42000000004
23725.91,350561.6,326835.69,0.0,0.0,0,0.0
6698.56,10608.0,3909.44,0.0,0.0,0,0.0
10926.57,3543625.52,3554552.09,208299.88,197373.31,0,10926.570000000007
5282.5,30230.0,24947.5,0.0,0.0,0,0.0
118023.07,24558.0,142581.07,1030072.97,912049.9,0,118023.06999999995
53050.56,0.0,0.0,0.0,0.0,0,0.0
130923.26,146769.34,277692.6,2157363.35,2026440.09,0,130923.26000000001
25636.34,10243.0,0.0,0.0,0.0,0,0.0
41796.74,16055.0,0.0,0.0,41796.74,0,-41796.74
80918.17,4537526.65,4618444.82,25988412.62,25907494.45,0,80918.17000000179
59831.49,3386698.37,3446529.87,835871.2,776039.71,0,59831.48999999999
115818.62,0.0,0.0,160784.48,276603.1,0,-115818.61999999997
165844.69,99198.0,0.0,77567.19,384223.15,0,-306655.96
29196.9,3053248.99,3082445.89,1438943.2,1409746.3,0,29196.899999999907
66679.92,51554.0,0.0,0.0,0.0,0,0.0
670.22,120733.0,120062.78,0.0,0.0,0,0.0
35288.6,0.0,0.0,219047.27,130263.98,0,88783.29
12851.25,11770.0,0.0,0.0,0.0,0,0.0
2940.47,66944.0,64003.53,0.0,0.0,0,0.0
11349.53,22648.0,11298.47,0.0,0.0,0,0.0
95231.28,2019969.45,2115200.73,667083.86,571852.58,0,95231.28000000003
384112.88,759581.0,375468.12,432971.24,817084.12,0,-384112.88
1196284.18,0.0,0.0,4303681.4,5499965.59,0,-1196284.1899999995
204357.23,20494.0,0.0,445345.17,649702.4,0,-204357.23000000004
250891.49,7968.0,0.0,881256.3,1132147.79,0,-250891.49
608518.87,0.0,0.0,1671296.29,2081510.52,0,-410214.23
100651.95,10052.0,110703.95,0.0,0.0,0,0.0
4424.93,20388.0,15963.07,0.0,0.0,0,0.0
1928.23,0.0,0.0,1104339.64,1106267.87,0,-1928.2300000002142
219488.65,0.0,0.0,393648.25,613136.91,0,-219488.66000000003
2323.33,90310.26,87986.93,0.0,0.0,0,0.0
195482.6,0.0,0.0,260810.44,456293.04,0,-195482.59999999998
45693.79,0.0,0.0,0.0,0.0,0,0.0
22982.33,56146.06,33163.73,0.0,0.0,0,0.0
387401.41,447687.38,60285.98,1088948.78,1476350.18,0,-387401.3999999999
379394.02,0.0,0.0,1070619.13,1450013.15,0,-379394.02
127110.16,1679018.42,1806128.59,2459220.53,2332110.37,0,127110.15999999968
436136.79,94694.0,530830.79,0.0,0.0,0,0.0
150105.08,4379597.4,4529702.48,5972062.99,5821957.91,0,150105.08000000007
109567.35,19514633.31,19624200.67,1035314.24,925746.89,0,109567.34999999998
6567.64,1809.97,0.0,0.0,0.0,0,0.0
455680.7,1055932.66,1511613.36,480881.04,25200.33,0,455680.70999999996
91315.56,1103980.37,1195295.93,344504.4,253188.84,0,91315.56000000003
313948.61,10474.0,0.0,0.0,313948.61,0,-313948.61
206313.83,1932404.52,2138718.35,1769083.49,1983958.03,0,-214874.54000000004
224594.57,3297371.26,3521965.83,518909.7,294315.12,0,224594.58000000002
204404.0,0.0,0.0,847121.56,1051525.56,0,-204404.0
16442.01,47346.0,30903.99,0.0,0.0,0,0.0
7339.96,103258.63,95918.67,0.0,0.0,0,0.0
70339.12,9821384.61,9891723.74,164893.8,94554.68,0,70339.12
39457.3,21580.0,0.0,1828620.05,1868077.35,0,-39457.30000000005
204718.62,548363.0,753081.62,0.0,0.0,0,0.0
11666.56,0.0,0.0,0.0,0.0,0,0.0
26453.2,237747.39,211294.19,0.0,0.0,0,0.0
151535.72,8070.0,0.0,1439734.16,1591269.88,0,-151535.71999999997
217022.08,21619.0,238641.08,487581.65,270559.58,0,217022.07
743595.74,0.0,0.0,3306196.91,4049792.65,0,-743595.7399999998
362439.44,300406.0,0.0,0.0,362439.44,0,-362439.44
49912.44,0.0,0.0,0.0,0.0,0,0.0
119681.53,1865.0,0.0,2499358.0,2619039.53,0,-119681.5299999998
44366.23,602379.19,558012.96,0.0,0.0,0,0.0
245566.43,7133.0,0.0,336251.45,595831.19,0,-259579.73999999993
60554.23,0.0,0.0,110357.17,170911.39,0,-60554.220000000016
12684.56,64206.41,51521.85,0.0,0.0,0,0.0
115019.35,19115.0,0.0,356666.63,471685.98,0,-115019.34999999998
13475.94,0.0,0.0,0.0,0.0,0,0.0
7508.22,31811.0,24302.78,0.0,0.0,0,0.0
164287.53,52693.0,0.0,144660.09,308947.62,0,-164287.53
243800.94,0.0,0.0,259739.97,503540.91,0,-243800.93999999997
615.84,540.0,0.0,0.0,0.0,0,0.0
266050.56,0.0,0.0,1245272.13,1701057.22,0,-455785.0900000001
33953.02,1012.0,34965.02,296927.87,262974.84,0,33953.02999999997
466674.11,72252.24,0.0,2164372.36,2631046.47,0,-466674.11000000034
363640.17,31231.0,394871.17,171441.4,0.0,0,171441.4
179563.5,0.0,0.0,786926.22,966489.72,0,-179563.5
27160.47,40055.0,12894.53,0.0,0.0,0,0.0
5251.2,52083.0,46831.8,0.0,0.0,0,0.0
19685.64,14506.31,0.0,1324819.56,1652882.9,0,-328063.33999999985
9090.56,206770.0,197679.44,214056.41,223146.96,0,-9090.549999999988
16304.02,0.0,0.0,0.0,0.0,0,0.0
288329.62,20165.0,0.0,0.0,288329.62,0,-288329.62
164554.03,9961.0,174515.03,0.0,0.0,0,0.0
3786.91,0.0,0.0,138460.7,142247.61,0,-3786.9099999999744
235.4,0.0,0.0,0.0,0.0,0,0.0
213103.2,111635.0,324738.2,190589.29,0.0,0,190589.29
245486.23,8066.0,0.0,8143804.07,8389290.3,0,-245486.23000000045
81568.05,0.0,0.0,770813.62,852381.67,0,-81568.05000000005
211811.57,4554673.65,4766485.22,11308967.79,11097156.22,0,211811.56999999844
186765.88,0.0,0.0,10709147.94,10723037.55,0,-13889.610000001267
143735.7,0.0,0.0,833253.54,976989.24,0,-143735.69999999995
169106.3,0.0,0.0,261383.03,430489.33,0,-169106.30000000002
17374.91,0.0,0.0,0.0,0.0,0,0.0
32835.29,22393.97,0.0,0.0,0.0,0,0.0
2362.3,0.0,0.0,0.0,0.0,0,0.0
20576.8,11069.0,0.0,0.0,0.0,0,0.0
146924.28,1616677.14,1763601.42,3972860.99,3825936.72,0,146924.27000000002
14754.64,0.0,0.0,0.0,0.0,0,0.0
82876.23,70824.0,153700.23,1355594.15,1272717.91,0,82876.23999999999
164694.24,370494.02,205799.78,33085.78,197780.03,0,-164694.25
46939.37,11367471.9,11414411.28,1386223.4,1339284.02,0,46939.37999999989
5394.29,530906.35,525512.06,0.0,0.0,0,0.0
220931.8,0.0,0.0,2517360.74,2738292.54,0,-220931.7999999998
98863.61,0.0,0.0,3366833.39,3465696.99,0,-98863.6000000001
11765.07,0.0,0.0,0.0,0.0,0,0.0
103503.8,61179.0,0.0,738760.58,842264.38,0,-103503.80000000005
14696.09,30073.0,15376.91,0.0,0.0,0,0.0
131448.74,10972.0,142420.74,0.0,0.0,0,0.0
228487.04,28058.0,0.0,2059620.04,2288107.08,0,-228487.04000000004
10649.87,0.0,0.0,0.0,0.0,0,0.0
372432.23,0.0,0.0,2047729.17,2420161.39,0,-372432.2200000002
277929.78,0.0,0.0,3736047.35,4013977.13,0,-277929.7799999998
7584.75,0.0,0.0,0.0,0.0,0,0.0
183421.68,4552118.12,4735539.81,2287529.08,2104107.4,0,183421.68000000017
415.67,5038.73,4623.07,0.0,0.0,0,0.0
45905.99,0.0,0.0,441192.75,487098.73,0,-45905.97999999998
169698.53,0.0,0.0,1571542.87,1741241.41,0,-169698.5399999998
131620.59,1414659.85,1546280.44,2342384.3,2210763.71,0,131620.58999999985
232757.51,5024.0,237781.51,388732.84,484558.15,0,-95825.31
4674.41,846088.2,850762.61,185158.4,180483.99,0,4674.4100000000035
115140.27,0.0,0.0,1204690.66,1319830.92,0,-115140.26000000001
169835.15,0.0,0.0,1030861.82,1200696.96,0,-169835.14
440051.67,1678.0,441729.67,6161574.03,5466435.17,0,695138.8600000003
161912.04,0.0,0.0,6821076.35,6982988.38,0,-161912.03000000026
14998.42,0.0,0.0,0.0,0.0,0,0.0
307742.66,3840.36,0.0,2074956.89,2382699.55,0,-307742.6599999999
160180.07,3906941.19,4067121.26,256513.37,96333.31,0,160180.06
136441.48,0.0,0.0,5992693.2,6129134.68,0,-136441.47999999952
37764.35,0.0,0.0,0.0,0.0,0,0.0
771217.05,106203.0,0.0,17827.59,789044.64,0,-771217.05
29990.19,0.0,0.0,0.0,0.0,0,0.0
153672.03,22887.0,176559.03,493934.11,340262.08,0,153672.02999999997
90136.67,0.0,0.0,2523681.48,2613818.14,0,-90136.66000000015
84303.05,0.0,0.0,5069344.08,5153647.13,0,-84303.04999999981
24830.67,0.0,0.0,0.0,0.0,0,0.0
31674.98,0.0,0.0,2055219.4,2086894.38,0,-31674.97999999998
19519.18,0.0,0.0,0.0,0.0,0,0.0
14810.54,0.0,0.0,0.0,0.0,0,0.0
97512.56,1999452.19,2096964.75,162283.11,64770.55,0,97512.55999999998
152139.14,22722.0,0.0,118484.52,270623.66,0,-152139.13999999996
256438.56,0.0,0.0,314001.51,381115.19,0,-67113.68
378.86,0.0,0.0,0.0,0.0,0,0.0
787.64,0.0,0.0,0.0,0.0,0,0.0
53030.64,0.0,0.0,360057.18,413087.82,0,-53030.640000000014
135980.02,49856.0,185836.02,410011.7,274031.68,0,135980.02000000002
19433.41,30870.0,11436.59,0.0,0.0,0,0.0
188114.48,99752.0,0.0,223043.04,411157.52,0,-188114.48
210098.23,78635.0,288733.23,0.0,0.0,0,0.0
5064.26,6638.58,1574.33,0.0,0.0,0,0.0
24996.0,0.0,0.0,736212.47,1033071.03,0,-296858.56000000006
7729.36,72585.0,64855.64,0.0,0.0,0,0.0
36541.12,0.0,0.0,0.0,0.0,0,0.0
58468.02,5117.0,63585.02,0.0,0.0,0,0.0
50243.22,0.0,0.0,0.0,0.0,0,0.0
11452.52,115073.0,103620.48,1321298.36,1332750.88,0,-11452.519999999786
82210.14,0.0,0.0,1186290.87,1344588.31,0,-158297.43999999994
36988.49,172247.21,135258.72,0.0,0.0,0,0.0
108595.98,0.0,0.0,334542.58,443138.55,0,-108595.96999999997
1821182.73,0.0,0.0,6200673.66,8021856.39,0,-1821182.7299999995
47198.83,2308739.04,2355937.86,1291278.44,1244079.61,0,47198.82999999984
31985.37,0.0,0.0,0.0,0.0,0,0.0
94619.12,1956482.34,2051101.46,352851.87,258232.75,0,94619.12
106805.44,4528125.76,4634931.21,1282556.46,1175751.02,0,106805.43999999994
20971.65,0.0,0.0,0.0,0.0,0,0.0
22557.03,20468.0,0.0,0.0,0.0,0,0.0
205268.79,0.0,0.0,5363781.3,5569050.09,0,-205268.79000000004
176646.44,12390.0,0.0,96636.45,273282.89,0,-176646.44
165796.47,0.0,0.0,954660.49,1120456.96,0,-165796.46999999997
11202.76,0.0,0.0,0.0,0.0,0,0.0
7247.27,0.0,0.0,0.0,0.0,0,0.0
5372.16,9816.0,4443.84,0.0,0.0,0,0.0
36558.56,96391.0,59832.44,169804.48,206363.04,0,-36558.56
114355.81,5266.0,0.0,969528.08,1083883.89,0,-114355.80999999994
68051.65,62294.0,0.0,75210.13,143261.78,0,-68051.65
18311.12,30329.0,12017.88,0.0,0.0,0,0.0
218631.17,0.0,0.0,461091.36,679722.52,0,-218631.16000000003
31174.99,0.0,0.0,0.0,0.0,0,0.0
917.27,49.0,0.0,0.0,0.0,0,0.0
83693.17,21226.0,0.0,6788495.88,6872189.05,0,-83693.16999999993
119012.3,11783.0,0.0,0.0,119012.3,0,-119012.3
9541.8,101466.0,91924.2,0.0,0.0,0,0.0
424115.46,8441891.8,8866007.27,2211511.03,1787395.57,0,424115.45999999973
4943.97,0.0,0.0,366048.39,370992.36,0,-4943.969999999972
440331.26,4923644.75,5363976.0,9957214.93,9516883.68,0,440331.25
172488.87,51890.0,0.0,0.0,172488.87,0,-172488.87
258409.96,0.0,0.0,305354.77,563764.73,0,-258409.95999999996
230405.8,1295302.33,1525708.13,2406103.71,2175697.92,0,230405.79000000004
1691863.64,49619.0,0.0,153534.0,1845397.64,0,-1691863.64
3271.23,0.0,0.0,0.0,0.0,0,0.0
6526465.32,0.0,0.0,11784003.6,18310468.92,0,-6526465.320000002
307091.66,0.0,0.0,7543078.63,7850170.29,0,-307091.66000000015
2199.94,99518.0,97318.06,0.0,0.0,0,0.0
254197.85,0.0,0.0,10390043.42,10644241.27,0,-254197.84999999963
366195.92,11959.0,0.0,0.0,366195.92,0,-366195.92
381460.41,0.0,0.0,774001.24,1155461.66,0,-381460.4199999999
897087.96,0.0,0.0,2391537.43,3288625.39,0,-897087.96
10232.65,49530.0,39297.35,0.0,10232.65,0,-10232.65
147517.11,0.0,0.0,238345.84,276355.58,0,-38009.74000000002
136031.71,0.0,0.0,166064.45,302096.17,0,-136031.71999999997
3574.05,0.0,0.0,0.0,0.0,0,0.0
143906.63,0.0,0.0,265033.47,408940.1,0,-143906.63
458978.1,0.0,0.0,1507379.79,1966357.89,0,-458978.09999999986
12908.01,241.0,0.0,2268019.2,2280927.2,0,-12908.0
8655.7,0.0,0.0,0.0,0.0,0,0.0
149375.85,2525.0,151900.85,0.0,0.0,0,0.0
349330.57,48692.68,0.0,920679.74,1270010.32,0,-349330.5800000001
531.59,381910.38,381378.8,0.0,0.0,0,0.0
69932.67,107625.0,177557.67,89399.24,19466.57,0,69932.67000000001
92465.08,51767.0,0.0,0.0,92465.08,0,-92465.08
471819.78,40079.0,0.0,498781.21,970600.99,0,-471819.77999999997
89853.14,92022.0,2168.86,504011.05,593864.19,0,-89853.13999999996
110182.04,0.0,0.0,533712.82,643894.86,0,-110182.04000000004
7279.35,11117.0,18396.35,776826.81,769547.46,0,7279.350000000093
244108.04,1025.0,0.0,2478616.75,2722724.79,0,-244108.04000000004
60407.64,1328790.76,1389198.41,595473.31,535065.67,0,60407.640000000014
10132.76,10464.0,331.24,0.0,0.0,0,0.0
124.83,21449.0,21324.17,0.0,0.0,0,0.0
339525.95,149482.45,0.0,4069652.22,4447543.04,0,-377890.81999999983
229212.87,57626.0,286838.87,8268.86,0.0,0,8268.86
60407.34,26381.0,0.0,991861.23,1052268.57,0,-60407.340000000084
8681.46,1321.0,0.0,0.0,0.0,0,0.0
82653.42,0.0,0.0,4043179.47,4125832.89,0,-82653.41999999993
316335.64,20207.0,0.0,157996.44,474332.08,0,-316335.64
5777.44,2165.14,0.0,0.0,0.0,0,0.0
9213.83,12294.0,3080.17,0.0,0.0,0,0.0
21330.48,0.0,0.0,0.0,0.0,0,0.0
14525.83,3137418.16,3151943.99,317704.66,303178.83,0,14525.829999999958
26122.74,30149.0,56271.74,50182.74,24060.0,0,26122.739999999998
267377.35,0.0,0.0,2641916.35,2909293.69,0,-267377.33999999985
4842.55,107847.0,103004.45,0.0,0.0,0,0.0
48299.95,183641.13,135341.18,0.0,0.0,0,0.0
10443.54,0.0,0.0,0.0,0.0,0,0.0
283342.82,1556.0,0.0,0.0,283342.82,0,-283342.82
180723.23,6185896.6,6366619.82,495211.09,314487.86,0,180723.23000000004
35573.36,84907.0,49333.64,0.0,0.0,0,0.0
64775.09,0.0,0.0,216003.15,334920.83,0,-118917.68000000002
300978.38,0.0,0.0,801535.07,1102513.44,0,-300978.37
51953.18,10312.0,62265.18,604112.72,552159.54,0,51953.179999999935
9631.15,52961.0,43329.85,0.0,0.0,0,0.0
101525.26,0.0,0.0,2191492.09,2293017.35,0,-101525.26000000024
126455.39,0.0,0.0,573930.02,700385.41,0,-126455.39000000001
116889.9,29817.0,0.0,608635.19,725525.09,0,-116889.90000000002
38455.38,953.0,0.0,0.0,0.0,0,0.0
7638.21,710836.0,703197.79,0.0,0.0,0,0.0
125863.46,804473.85,930337.32,897585.31,771721.84,0,125863.47000000009
334423.57,31703.0,0.0,266240.49,600664.06,0,-334423.57000000007
1882.55,0.0,0.0,0.0,0.0,0,0.0
112636.39,260.0,0.0,0.0,112636.39,0,-112636.39
221004.94,51810.0,272814.94,0.0,0.0,0,0.0
195208.65,5325435.47,5520644.12,805859.31,610650.66,0,195208.65000000002
1188411.84,184.0,0.0,152211.99,1340623.83,0,-1188411.84
74265.03,30660.0,0.0,882708.82,956973.85,0,-74265.03000000003
124568.04,0.0,0.0,530957.65,655525.69,0,-124568.03999999992
262331.03,69749.0,332080.03,0.0,0.0,0,0.0
290044.01,4288850.19,4578894.2,314933.81,24889.79,0,290044.02
16069.11,0.0,0.0,0.0,0.0,0,0.0
42570.29,0.0,0.0,3350443.32,3393013.62,0,-42570.30000000028
99803.76,0.0,0.0,964228.41,1064032.16,0,-99803.74999999988
26131.75,0.0,0.0,2723524.95,2749656.7,0,-26131.75
5208.27,11399.0,6190.73,0.0,0.0,0,0.0
24672.24,54029.0,29356.76,0.0,0.0,0,0.0
4602.72,170529.63,165926.92,0.0,0.0,0,0.0
259809.51,0.0,0.0,3431068.13,3690877.64,0,-259809.51000000024
255327.35,1149516.95,1404844.31,327378.6,72051.24,0,255327.36
2173.5,34660.0,32486.5,0.0,0.0,0,0.0
13508.98,0.0,0.0,0.0,0.0,0,0.0
46640.69,12409.0,59049.69,0.0,0.0,0,0.0
435730.87,139634.0,0.0,58832.95,494563.82,0,-435730.87
7761.09,0.0,0.0,0.0,0.0,0,0.0
254070.19,0.0,0.0,320088.8,574158.99,0,-254070.19
18053.03,29775.0,11721.97,0.0,0.0,0,0.0
6317.14,0.0,0.0,0.0,0.0,0,0.0
164878.64,206.0,0.0,88035.15,252913.79,0,-164878.64
180838.17,0.0,0.0,265763.74,446601.92,0,-180838.18
36989.97,0.0,0.0,0.0,0.0,0,0.0
228232.68,761041.36,989274.04,2265708.19,2037475.52,0,228232.66999999993
2309.02,125870.0,123560.98,0.0,0.0,0,0.0
5173.8,201264.7,196090.9,0.0,0.0,0,0.0
218719.37,0.0,0.0,391772.76,610492.13,0,-218719.37
89659.64,10268.0,0.0,335002.84,424662.48,0,-89659.63999999996
62132.37,0.0,0.0,87683.64,149816.0,0,-62132.36
4685.15,28009.0,23323.85,0.0,0.0,0,0.0
2729.32,638.0,0.0,0.0,0.0,0,0.0
35435.36,265.0,0.0,295231.55,330666.91,0,-35435.359999999986
28143.39,0.0,0.0,0.0,0.0,0,0.0
79351.72,4128100.71,4207452.43,2187941.68,2108589.96,0,79351.7200000002
23912.65,0.0,0.0,12890980.14,12914892.79,0,-23912.64999999851
129800.97,2867014.51,2996815.49,815290.72,685489.75,0,129800.96999999997
312884.01,28533.0,341417.01,0.0,0.0,0,0.0
112672.4,1926703.12,2039375.52,6632434.74,6519762.33,0,112672.41000000015
351835.86,1518296.05,1870131.91,2345284.63,1993448.77,0,351835.85999999987
32106.77,3902433.02,3934539.8,114947.66,82840.89,0,32106.770000000004
33901.95,0.0,0.0,0.0,0.0,0,0.0
134764.95,0.0,0.0,1415210.75,1549975.7,0,-134764.94999999995
27431.18,0.0,0.0,3711676.71,3739107.89,0,-27431.180000000168
38140.3,0.0,0.0,0.0,0.0,0,0.0
3359.75,0.0,0.0,0.0,0.0,0,0.0
183493.47,1857592.0,2041085.47,4960530.27,4777036.8,0,183493.46999999974
209236.4,13210.13,0.0,229258.64,438495.05,0,-209236.40999999997
16813.33,5059.0,0.0,0.0,0.0,0,0.0
110690.47,273.0,0.0,0.0,110690.47,0,-110690.47
366726.89,59631.0,0.0,762546.71,1129273.6,0,-366726.89000000013
56949.57,0.0,0.0,86479.0,0.0,0,86479.0
192355.26,1834.0,0.0,1155580.4,1347935.67,0,-192355.27000000002
26845.38,21960.0,0.0,0.0,26845.38,0,-26845.38
371060.99,0.0,0.0,1945191.97,2316252.96,0,-371060.99
269155.32,4176800.48,4445955.81,1492229.72,1223074.4,0,269155.32000000007
1386.74,0.0,0.0,0.0,0.0,0,0.0
8723.22,10434.0,1710.78,0.0,0.0,0,0.0
229286.62,3381861.83,3611148.45,463555.55,234268.93,0,229286.62
7091.41,0.0,0.0,0.0,0.0,0,0.0
75340.38,2997411.07,3072751.45,558997.63,483657.25,0,75340.38
68615.8,0.0,0.0,6269677.09,6338292.89,0,-68615.79999999981
168835.39,10725.0,0.0,0.0,168835.39,0,-168835.39
111794.63,0.0,0.0,3845890.64,3957685.27,0,-111794.62999999989
